Label,Value,Decimals,UnitId,Description,ContextName,From,To
NumberOfTheLockedInShares,143606,0,shares,Number of the locked-in-shares,OtherNonInstitutions_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
LockedInSharesAsAPercentageOfTotalNumberOfShares,27.37,0,pure,Locked-in-shares as a percentage of total number of shares,OtherNonInstitutions_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfEquitySharesHeldInDematerializedForm,524635,0,shares,Number of equity shares held in dematerialized form,OtherNonInstitutions_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfShareUnderSubCategoryOne,0,0,shares,Number of share under sub category one,OtherNonInstitutions_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfShareUnderSubCategoryTwo,0,0,shares,Number of share under sub category two,OtherNonInstitutions_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfShareUnderSubCategoryThree,0,0,shares,Number of share under sub category three,OtherNonInstitutions_Context15,2025-2-21 00:00:00,2025-2-21 00:00:00
CategoryOfOtherNonInstitutions,LLP,0,,Category of other non-institutions,D_OtherNonInstitutions_Context16,2024-11-22 00:00:00,2025-2-21 00:00:00
WhetherACategoryOrMoreThan1PercentageOfShareHolding,Category,0,,Whether a category or more than 1 percentage of share holding,D_OtherNonInstitutions_Context16,2024-11-22 00:00:00,2025-2-21 00:00:00
NumberOfShareholders,11,0,pure,Number of shareholders,OtherNonInstitutions_Context16,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfFullyPaidUpEquityShares,81034,0,shares,Number of fully paid up equity shares,OtherNonInstitutions_Context16,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfShares,81034,0,shares,Total number of shares,OtherNonInstitutions_Context16,2025-2-21 00:00:00,2025-2-21 00:00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,0.27,0,pure,Shareholding as a percentage of total number of shares,OtherNonInstitutions_Context16,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,81034,0,pure,Number of voting rights held by same class of securities,OtherNonInstitutions_Context16,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfVotingRights,81034,0,pure,Number of voting rights,OtherNonInstitutions_Context16,2025-2-21 00:00:00,2025-2-21 00:00:00
PercentageOfTotalVotingRights,0.27,0,pure,Percentage of total voting rights,OtherNonInstitutions_Context16,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfWarrants,0,0,shares,Number of warrants,OtherNonInstitutions_Context16,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfConvertibleSecuritiesAndWarrants,0,0,shares,Number of convertible securities and warrants,OtherNonInstitutions_Context16,2025-2-21 00:00:00,2025-2-21 00:00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,0.25,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,OtherNonInstitutions_Context16,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfTheLockedInShares,57000,0,shares,Number of the locked-in-shares,OtherNonInstitutions_Context16,2025-2-21 00:00:00,2025-2-21 00:00:00
LockedInSharesAsAPercentageOfTotalNumberOfShares,70.34,0,pure,Locked-in-shares as a percentage of total number of shares,OtherNonInstitutions_Context16,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfEquitySharesHeldInDematerializedForm,81034,0,shares,Number of equity shares held in dematerialized form,OtherNonInstitutions_Context16,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfShareUnderSubCategoryOne,0,0,shares,Number of share under sub category one,OtherNonInstitutions_Context16,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfShareUnderSubCategoryTwo,0,0,shares,Number of share under sub category two,OtherNonInstitutions_Context16,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfShareUnderSubCategoryThree,0,0,shares,Number of share under sub category three,OtherNonInstitutions_Context16,2025-2-21 00:00:00,2025-2-21 00:00:00
CategoryOfOtherNonInstitutions,Firm,0,,Category of other non-institutions,D_OtherNonInstitutions_Context17,2024-11-22 00:00:00,2025-2-21 00:00:00
WhetherACategoryOrMoreThan1PercentageOfShareHolding,Category,0,,Whether a category or more than 1 percentage of share holding,D_OtherNonInstitutions_Context17,2024-11-22 00:00:00,2025-2-21 00:00:00
NumberOfShareholders,1,0,pure,Number of shareholders,OtherNonInstitutions_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfFullyPaidUpEquityShares,103468,0,shares,Number of fully paid up equity shares,OtherNonInstitutions_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfShares,103468,0,shares,Total number of shares,OtherNonInstitutions_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,0.35,0,pure,Shareholding as a percentage of total number of shares,OtherNonInstitutions_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,103468,0,pure,Number of voting rights held by same class of securities,OtherNonInstitutions_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfVotingRights,103468,0,pure,Number of voting rights,OtherNonInstitutions_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
PercentageOfTotalVotingRights,0.35,0,pure,Percentage of total voting rights,OtherNonInstitutions_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
NumberOfWarrants,0,0,shares,Number of warrants,OtherNonInstitutions_Context17,2025-2-21 00:00:00,2025-2-21 00:00:00
