Label,Value,Decimals,UnitId,Description,ContextName,From,To
WhetherCompanyHasEquitySharesWithDifferentialVotingRightsForPublicShareHolder,false,0,,Whether company has equity shares with differential voting rights for public shareholder,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
WhetherCompanyHasEquitySharesWithDifferentialVotingRightsForNonPromoterNonPublic,false,0,,Whether company has equity shares with differential voting rights for non promoter non public,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
WhetherTheListedEntityHasAnySignificantBeneficialOwner,false,0,,Whether the listed entity has any significant beneficial owner,MainI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfShareholders,4,0,pure,Number of shareholders,IndividualsOrHinduUndividedFamily_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfFullyPaidUpEquityShares,194972,0,shares,Number of fully paid up equity shares,IndividualsOrHinduUndividedFamily_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfShares,194972,0,shares,Total number of shares,IndividualsOrHinduUndividedFamily_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,0.32,0,pure,Shareholding as a percentage of total number of shares,IndividualsOrHinduUndividedFamily_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,194972,0,pure,Number of voting rights held by same class of securities,IndividualsOrHinduUndividedFamily_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfVotingRights,194972,0,pure,Number of voting rights,IndividualsOrHinduUndividedFamily_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
PercentageOfTotalVotingRights,0.32,0,pure,Percentage of total voting rights,IndividualsOrHinduUndividedFamily_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,0.32,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,IndividualsOrHinduUndividedFamily_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfEquitySharesHeldInDematerializedForm,194972,0,shares,Number of equity shares held in dematerialized form,IndividualsOrHinduUndividedFamily_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfShareholders,6,0,pure,Number of shareholders,OtherIndianShareholders_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfFullyPaidUpEquityShares,31936238,0,shares,Number of fully paid up equity shares,OtherIndianShareholders_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfShares,31936238,0,shares,Total number of shares,OtherIndianShareholders_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,52.41,0,pure,Shareholding as a percentage of total number of shares,OtherIndianShareholders_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,31936238,0,pure,Number of voting rights held by same class of securities,OtherIndianShareholders_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfVotingRights,31936238,0,pure,Number of voting rights,OtherIndianShareholders_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
PercentageOfTotalVotingRights,52.41,0,pure,Percentage of total voting rights,OtherIndianShareholders_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,52.41,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,OtherIndianShareholders_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfEquitySharesHeldInDematerializedForm,31936238,0,shares,Number of equity shares held in dematerialized form,OtherIndianShareholders_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfShareholders,10,0,pure,Number of shareholders,Indian_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfFullyPaidUpEquityShares,32131210,0,shares,Number of fully paid up equity shares,Indian_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfShares,32131210,0,shares,Total number of shares,Indian_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,52.73,0,pure,Shareholding as a percentage of total number of shares,Indian_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,32131210,0,pure,Number of voting rights held by same class of securities,Indian_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfVotingRights,32131210,0,pure,Number of voting rights,Indian_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
PercentageOfTotalVotingRights,52.73,0,pure,Percentage of total voting rights,Indian_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,52.73,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,Indian_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfEquitySharesHeldInDematerializedForm,32131210,0,shares,Number of equity shares held in dematerialized form,Indian_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfShareholders,1,0,pure,Number of shareholders,NonResidentIndividualsOrForeignIndividuals_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfFullyPaidUpEquityShares,13569422,0,shares,Number of fully paid up equity shares,NonResidentIndividualsOrForeignIndividuals_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfShares,13569422,0,shares,Total number of shares,NonResidentIndividualsOrForeignIndividuals_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,22.27,0,pure,Shareholding as a percentage of total number of shares,NonResidentIndividualsOrForeignIndividuals_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,13569422,0,pure,Number of voting rights held by same class of securities,NonResidentIndividualsOrForeignIndividuals_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfVotingRights,13569422,0,pure,Number of voting rights,NonResidentIndividualsOrForeignIndividuals_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
PercentageOfTotalVotingRights,22.27,0,pure,Percentage of total voting rights,NonResidentIndividualsOrForeignIndividuals_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,22.27,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,NonResidentIndividualsOrForeignIndividuals_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
NumberOfEquitySharesHeldInDematerializedForm,13569422,0,shares,Number of equity shares held in dematerialized form,NonResidentIndividualsOrForeignIndividuals_ContextI,2024-8-14 00:00:00,2024-8-14 00:00:00
