Label,Value,Decimals,UnitId,Description,ContextName,From,To
NumberOfShareUnderSubCategoryOne,0,0,shares,Number of share under sub category one,PublicShareholding_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryTwo,0,0,shares,Number of share under sub category two,PublicShareholding_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryThree,0,0,shares,Number of share under sub category three,PublicShareholding_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareholders,199,0,pure,Number of shareholders,ShareholdingPattern_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfFullyPaidUpEquityShares,3786400,0,shares,Number of fully paid up equity shares,ShareholdingPattern_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShares,3786400,0,shares,Total number of shares,ShareholdingPattern_ContextI,30/09/2024 00:00,30/09/2024 00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,100,0,pure,Shareholding as a percentage of total number of shares,ShareholdingPattern_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,3786400,0,pure,Number of voting rights held by same class of securities,ShareholdingPattern_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfVotingRights,3786400,0,pure,Number of voting rights,ShareholdingPattern_ContextI,30/09/2024 00:00,30/09/2024 00:00
PercentageOfTotalVotingRights,100,0,pure,Percentage of total voting rights,ShareholdingPattern_ContextI,30/09/2024 00:00,30/09/2024 00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,100,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,ShareholdingPattern_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfEquitySharesHeldInDematerializedForm,3783300,0,shares,Number of equity shares held in dematerialized form,ShareholdingPattern_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryOne,0,0,shares,Number of share under sub category one,ShareholdingPattern_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryTwo,0,0,shares,Number of share under sub category two,ShareholdingPattern_ContextI,30/09/2024 00:00,30/09/2024 00:00
NumberOfShareUnderSubCategoryThree,0,0,shares,Number of share under sub category three,ShareholdingPattern_ContextI,30/09/2024 00:00,30/09/2024 00:00
NameOfTheShareholder,ESPS CAPITAL ADVISORS PVT LTD,0,,Name of the shareholder,D_DetailsOfSharesHeldByBodiesCorporate_Context15,01/07/2024 00:00,30/09/2024 00:00
NumberOfFullyPaidUpEquityShares,108000,0,shares,Number of fully paid up equity shares,DetailsOfSharesHeldByBodiesCorporate_Context15,30/09/2024 00:00,30/09/2024 00:00
NumberOfShares,108000,0,shares,Total number of shares,DetailsOfSharesHeldByBodiesCorporate_Context15,30/09/2024 00:00,30/09/2024 00:00
ShareholdingAsAPercentageOfTotalNumberOfShares,2.85,0,pure,Shareholding as a percentage of total number of shares,DetailsOfSharesHeldByBodiesCorporate_Context15,30/09/2024 00:00,30/09/2024 00:00
NumberOfVotingRightsHeldBySameClassOfSecurities,108000,0,pure,Number of voting rights held by same class of securities,DetailsOfSharesHeldByBodiesCorporate_Context15,30/09/2024 00:00,30/09/2024 00:00
NumberOfVotingRights,108000,0,pure,Number of voting rights,DetailsOfSharesHeldByBodiesCorporate_Context15,30/09/2024 00:00,30/09/2024 00:00
PercentageOfTotalVotingRights,2.85,0,pure,Percentage of total voting rights,DetailsOfSharesHeldByBodiesCorporate_Context15,30/09/2024 00:00,30/09/2024 00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,2.85,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,DetailsOfSharesHeldByBodiesCorporate_Context15,30/09/2024 00:00,30/09/2024 00:00
NumberOfEquitySharesHeldInDematerializedForm,108000,0,shares,Number of equity shares held in dematerialized form,DetailsOfSharesHeldByBodiesCorporate_Context15,30/09/2024 00:00,30/09/2024 00:00
