Label,Value,Decimals,UnitId,Description,ContextName,From,To
NumberOfVotingRightsHeldBySameClassOfSecurities,175000,0,pure,Number of voting rights held by same class of securities,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context16,2025-2-25 00:00:00,2025-2-25 00:00:00
NumberOfVotingRights,175000,0,pure,Number of voting rights,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context16,2025-2-25 00:00:00,2025-2-25 00:00:00
PercentageOfTotalVotingRights,1.03,0,pure,Percentage of total voting rights,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context16,2025-2-25 00:00:00,2025-2-25 00:00:00
NumberOfWarrants,0,0,shares,Number of warrants,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context16,2025-2-25 00:00:00,2025-2-25 00:00:00
NumberOfConvertibleSecuritiesAndWarrants,0,0,shares,Number of convertible securities and warrants,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context16,2025-2-25 00:00:00,2025-2-25 00:00:00
ShareholdingAsAPercentageAssumingFullConversionOfConvertibleSecuritiesAndWarrants,0.94,0,pure,Total shareholding as a percentage assuming full conversion of convertible securities and warrants and warrants,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context16,2025-2-25 00:00:00,2025-2-25 00:00:00
NumberOfTheLockedInShares,175000,0,shares,Number of the locked-in-shares,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context16,2025-2-25 00:00:00,2025-2-25 00:00:00
LockedInSharesAsAPercentageOfTotalNumberOfShares,100,0,pure,Locked-in-shares as a percentage of total number of shares,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context16,2025-2-25 00:00:00,2025-2-25 00:00:00
NumberOfEquitySharesHeldInDematerializedForm,175000,0,shares,Number of equity shares held in dematerialized form,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context16,2025-2-25 00:00:00,2025-2-25 00:00:00
NumberOfShareUnderSubCategoryOne,0,0,shares,Number of share under sub category one,DetailsOfSharesHeldByResidentIndividualShareholdersHoldingNominalShareCapitalInExcessOfRsTwoLakh_Context16,2025-2-25 00:00:00,2025-2-25 00:00:00
